JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
3209,27,17,2024-11-23,Checkout,Drop-off,264.5
3210,61,7,2023-01-03,Homepage,View,193.0
3211,70,14,2025-05-11,Checkout,Drop-off,172.0
3212,100,1,2025-02-28,ProductPage,View,277.0
3213,23,1,2025-04-13,Homepage,View,250.0
3214,89,1,2023-03-07,Checkout,Drop-off,206.33333333333334
3215,74,14,2025-10-16,ProductPage,View,21.0
3216,41,17,2024-11-29,ProductPage,View,274.0
3217,92,2,2024-02-03,Homepage,View,223.0
3218,97,10,2024-12-10,Homepage,Click,171.0
3219,12,9,2024-08-15,Homepage,View,169.0
3220,73,12,2025-03-02,Homepage,Click,69.0
3221,96,4,2025-06-12,Homepage,Click,59.0
3222,24,13,2023-04-25,ProductPage,Click,116.0
3223,57,1,2023-01-20,ProductPage,Drop-off,161.0
3224,65,13,2025-05-12,Homepage,View,188.0
3225,80,13,2023-08-06,productpage,View,138.0
3226,79,15,2023-04-27,Checkout,Drop-off,157.0
3227,70,9,2023-11-10,productpage,View,144.0
3228,63,4,2023-09-15,Checkout,Drop-off,117.0
3229,21,8,2024-11-26,Homepage,Click,197.0
3230,24,8,2025-03-27,Checkout,Purchase,26.0
3231,48,2,2024-11-09,Homepage,Click,202.0
3232,84,9,2023-10-28,Homepage,View,125.0
3233,69,20,2023-12-19,Homepage,View,277.0
3234,15,2,2023-06-21,ProductPage,View,13.0
3235,28,5,2023-11-21,Homepage,View,186.0
3236,59,4,2025-02-12,ProductPage,View,157.0
3237,92,12,2023-01-27,ProductPage,View,17.0
3238,89,18,2024-12-25,Checkout,Drop-off,208.0
3239,91,4,2025-01-20,Homepage,Click,255.0
3240,25,15,2023-08-02,Checkout,Purchase,109.0
3241,69,20,2023-03-11,Homepage,View,296.0
3242,22,8,2023-03-22,ProductPage,View,26.0
3243,81,6,2024-10-16,ProductPage,View,88.0
3244,28,10,2025-04-12,ProductPage,View,240.0
3245,20,3,2024-07-25,Checkout,Drop-off,246.0
3246,58,17,2025-03-11,Homepage,Click,79.0
3247,27,18,2023-12-14,Checkout,Purchase,222.0
3248,60,1,2024-05-01,Homepage,View,154.0
3249,85,10,2024-06-02,ProductPage,View,233.0
3250,6,20,2024-12-17,Homepage,View,75.0
3251,11,8,2025-11-27,ProductPage,View,52.0
3252,85,16,2024-04-18,Checkout,Drop-off,114.0
3253,90,2,2023-03-30,Homepage,Click,11.0
3254,95,12,2024-07-06,Checkout,Purchase,144.0
3255,47,10,2023-02-06,Homepage,Click,17.0
3256,8,8,2024-05-08,Homepage,View,55.0
3257,22,14,2025-08-08,Checkout,Drop-off,53.0
3258,90,12,2024-02-11,Homepage,View,10.0
3259,49,12,2024-09-17,ProductPage,View,249.0
3260,17,12,2023-08-27,ProductPage,View,198.0
3261,89,7,2024-02-19,Checkout,Drop-off,204.0
3262,80,17,2023-03-02,Homepage,Click,295.0
3263,98,12,2024-04-20,ProductPage,Click,69.0
3264,74,4,2023-10-24,Checkout,Purchase,79.0
3265,11,5,2025-05-02,Homepage,View,160.0
3266,56,18,2025-09-01,productpage,View,105.0
3267,5,15,2024-09-15,ProductPage,View,35.0
3268,99,18,2023-03-17,Checkout,Drop-off,120.28571428571429
3269,48,8,2025-03-18,Homepage,View,254.0
3270,4,2,2024-07-02,ProductPage,View,217.0
3271,61,19,2023-05-15,Homepage,Click,263.0
3272,32,19,2023-05-28,Checkout,Purchase,120.0
3273,21,14,2024-03-31,Homepage,View,259.0
3274,90,20,2023-07-08,ProductPage,View,106.0
3275,78,13,2023-11-21,Homepage,View,22.0
3276,42,1,2023-12-27,Homepage,View,133.0
3277,34,18,2024-06-17,Homepage,View,196.0
3278,97,14,2024-10-25,ProductPage,View,64.0
3279,14,15,2023-10-31,Homepage,Click,43.0
3280,94,17,2025-01-29,Checkout,Purchase,271.0
3281,64,9,2024-11-30,ProductPage,View,71.0
3282,43,16,2025-01-01,ProductPage,View,183.0
3283,68,18,2024-05-04,ProductPage,View,56.0
3284,36,19,2023-05-09,ProductPage,View,64.0
3285,25,3,2025-12-02,Homepage,View,244.0
3286,57,2,2023-11-06,ProductPage,View,174.0
3287,96,9,2024-01-14,Homepage,Click,277.0
3288,74,7,2024-07-07,ProductPage,Click,201.0
3289,50,9,2023-01-06,ProductPage,Click,203.0
3290,99,3,2024-06-14,Checkout,Purchase,78.0
3291,14,15,2023-11-21,Checkout,Drop-off,100.25
3292,42,17,2023-04-18,Homepage,Click,141.0
3293,31,4,2024-06-20,ProductPage,Click,167.0
3294,34,10,2025-04-25,Checkout,Purchase,27.0
3295,59,4,2025-08-31,ProductPage,View,29.0
3296,82,14,2023-11-16,Checkout,Drop-off,157.0
3297,96,11,2023-08-26,ProductPage,View,278.0
3298,79,5,2023-07-04,ProductPage,View,118.0
3299,85,2,2025-01-29,Homepage,View,169.0
3300,57,13,2023-06-17,Homepage,View,78.0
3301,41,9,2025-08-07,Homepage,View,151.0
3302,69,4,2023-11-30,Checkout,Drop-off,
3303,78,12,2023-03-21,Homepage,Click,113.0
3304,67,19,2025-11-26,Homepage,Click,24.0
3305,98,14,2025-05-20,ProductPage,Click,13.0
3306,99,19,2023-11-14,ProductPage,Click,109.0
3307,29,13,2024-07-17,Homepage,View,77.0
3308,25,3,2024-02-04,ProductPage,View,171.0
3309,85,2,2023-05-27,Homepage,View,31.0
3310,74,12,2023-08-31,Homepage,Click,60.0
3311,75,8,2024-06-19,Homepage,View,134.0
3312,1,2,2023-03-03,ProductPage,View,40.0
3313,46,14,2025-04-16,Homepage,View,174.0
3314,9,9,2024-01-28,Homepage,View,172.0
3315,21,4,2023-10-08,Homepage,Click,73.0
3316,17,1,2025-06-05,ProductPage,Click,20.0
3317,20,20,2023-12-20,Checkout,Drop-off,187.33333333333334
3318,78,9,2024-07-13,Homepage,View,217.0
3319,48,15,2025-09-19,ProductPage,View,180.0
3320,31,5,2023-09-30,Checkout,Drop-off,132.0
3321,17,19,2024-04-21,Homepage,View,89.0
3322,41,3,2025-04-28,Checkout,Drop-off,131.0
3323,56,19,2023-04-04,Homepage,View,86.0
3324,3,6,2025-03-06,Homepage,View,212.0
3325,40,13,2025-06-21,ProductPage,View,80.0
3326,36,11,2025-04-23,ProductPage,View,282.0
3327,78,12,2023-03-30,ProductPage,View,283.0
3328,29,3,2024-12-20,ProductPage,View,84.0
3329,21,16,2023-03-04,Homepage,View,255.0
3330,16,5,2023-03-13,Checkout,Drop-off,
3331,7,4,2023-07-08,Homepage,View,30.0
3332,93,16,2023-02-01,ProductPage,View,158.0
3333,18,10,2024-08-02,ProductPage,View,227.0
3334,56,3,2025-08-11,Homepage,View,57.0
3335,75,12,2024-05-03,Homepage,Click,107.0
3336,85,9,2025-09-04,ProductPage,Click,251.0
3337,38,3,2025-11-04,ProductPage,Click,147.0
3338,87,12,2023-07-24,Checkout,Purchase,242.0
3339,36,5,2025-02-15,ProductPage,View,100.0
3340,32,7,2025-05-18,ProductPage,View,122.0
3341,84,1,2025-04-15,Checkout,Drop-off,130.0
3342,23,16,2024-01-18,Homepage,Click,93.0
3343,95,14,2023-01-20,Homepage,View,189.0
3344,1,5,2023-07-20,Checkout,Drop-off,187.6
3345,70,5,2025-05-25,Checkout,Drop-off,155.0
3346,57,11,2023-08-17,Homepage,Click,140.0
3347,58,4,2025-12-29,Homepage,View,199.0
3348,80,19,2024-11-02,Homepage,View,290.0
3349,26,20,2024-05-31,Checkout,Drop-off,12.0
3350,23,3,2024-01-29,Homepage,Click,18.0
3351,60,7,2023-04-14,Homepage,Click,104.0
3352,55,6,2025-02-19,Checkout,Purchase,257.0
3353,77,5,2024-07-18,Homepage,View,283.0
3354,100,13,2025-10-22,Homepage,View,101.0
3355,58,10,2023-12-22,ProductPage,View,258.0
3356,49,19,2023-07-09,ProductPage,View,273.0
3357,36,18,2025-05-29,ProductPage,View,126.0
3358,71,15,2025-09-11,ProductPage,View,282.0
3359,12,8,2024-01-23,Checkout,Drop-off,106.0
3360,71,8,2024-03-05,Checkout,Drop-off,120.33333333333333
3361,83,10,2025-12-09,ProductPage,View,271.0
3362,41,7,2024-01-31,Homepage,Click,88.0
3363,7,13,2024-06-24,Homepage,Click,156.0
3364,24,12,2023-11-07,Checkout,Purchase,210.0
3365,10,10,2023-02-11,Checkout,Drop-off,104.6
3366,77,3,2025-03-11,Homepage,View,147.0
3367,100,12,2023-10-19,Homepage,View,131.0
3368,49,18,2024-09-17,ProductPage,View,70.0
3369,54,12,2024-01-06,ProductPage,View,31.0
3370,48,7,2023-03-23,Checkout,Drop-off,245.33333333333334
3371,87,2,2024-03-13,Homepage,Click,70.0
3372,83,4,2024-09-18,Homepage,View,67.0
3373,79,17,2025-04-05,Checkout,Drop-off,83.0
3374,86,13,2024-07-17,Checkout,Drop-off,68.33333333333333
3375,54,10,2025-05-27,ProductPage,View,249.0
3376,57,11,2024-09-06,Checkout,Drop-off,285.0
3377,95,16,2025-01-08,Homepage,Click,197.0
3378,91,20,2024-08-02,Homepage,Click,232.0
3379,56,15,2025-07-27,Homepage,View,26.0
3380,97,18,2025-01-01,ProductPage,View,68.0
3381,66,2,2024-12-23,Homepage,View,137.0
3382,28,8,2025-09-24,Homepage,View,197.0
3383,4,19,2023-06-14,Checkout,Drop-off,121.75
3384,18,9,2025-01-01,ProductPage,View,299.0
3385,71,6,2024-05-06,Homepage,View,286.0
3386,19,16,2024-05-14,ProductPage,View,228.0
3387,6,11,2025-07-06,Checkout,Drop-off,200.0
3388,1,1,2024-06-28,Homepage,Click,18.0
3389,66,12,2024-10-10,Homepage,View,14.0
3390,73,8,2025-09-29,ProductPage,View,295.0
3391,80,15,2024-11-22,Checkout,Drop-off,101.0
3392,33,14,2025-06-07,Homepage,View,123.0
3393,16,3,2023-04-28,ProductPage,View,216.0
3394,70,8,2025-07-24,ProductPage,View,161.0
3395,44,17,2025-06-30,Homepage,Click,245.0
3396,81,9,2023-01-02,ProductPage,Click,93.0
3397,49,17,2024-05-23,Checkout,Purchase,67.0
3398,86,7,2024-05-26,Homepage,View,60.0
3399,70,3,2023-07-03,Checkout,Drop-off,143.85714285714286
3400,18,9,2025-07-31,Checkout,Drop-off,233.75
3401,10,16,2023-02-27,Homepage,Click,33.0
3402,5,20,2025-12-30,Homepage,View,248.0
3403,6,4,2023-07-25,ProductPage,View,46.0
3404,81,3,2024-09-29,Checkout,Drop-off,295.0
3405,88,19,2023-12-06,Homepage,View,205.0
3406,86,6,2024-09-27,ProductPage,View,296.0
3407,96,1,2023-07-11,ProductPage,View,116.0
3408,67,12,2025-06-10,Homepage,Click,279.0
3409,23,13,2025-07-15,Homepage,Click,65.0
3410,20,5,2023-02-04,ProductPage,Click,198.0
3411,36,4,2023-06-20,ProductPage,Click,109.0
3412,72,2,2023-05-24,Homepage,Click,226.0
3413,51,5,2024-08-27,Homepage,View,296.0
3414,58,15,2024-08-03,ProductPage,View,71.0
3415,57,1,2025-03-26,Homepage,Click,214.0
3416,48,6,2024-08-24,Homepage,Click,215.0
3417,34,20,2023-04-03,ProductPage,Click,59.0
3418,79,8,2024-04-16,ProductPage,Click,111.0
3419,25,3,2023-01-01,Homepage,Click,260.0
3420,25,4,2024-10-21,Homepage,View,102.0
3421,76,11,2023-05-12,Checkout,Drop-off,173.66666666666666
3422,43,5,2025-07-01,ProductPage,View,232.0
3423,48,2,2023-09-28,Homepage,View,149.0
3424,48,14,2025-05-03,Homepage,View,123.0
3425,41,13,2024-07-18,ProductPage,View,37.0
3426,32,1,2023-05-20,Homepage,Click,35.0
3427,24,18,2023-07-29,ProductPage,Click,283.0
3428,30,16,2024-11-07,Homepage,View,63.0
3429,76,7,2025-12-21,Checkout,Drop-off,85.0
3430,24,19,2025-04-13,Checkout,Drop-off,208.33333333333334
3431,39,16,2023-12-24,Homepage,Click,217.0
3432,16,17,2023-02-03,Homepage,Click,122.0
3433,41,8,2023-10-02,Homepage,Click,212.0
3434,96,14,2025-02-19,Checkout,Purchase,104.0
3435,84,12,2025-06-04,Checkout,Drop-off,159.33333333333334
3436,24,4,2024-03-12,Checkout,Drop-off,273.0
3437,43,9,2024-07-16,Homepage,View,210.0
3438,47,19,2024-06-28,ProductPage,View,105.0
3439,30,11,2023-04-18,Checkout,Drop-off,126.0
3440,73,7,2023-01-22,Homepage,View,34.0
3441,18,4,2024-12-17,productpage,View,108.0
3442,47,11,2025-11-30,ProductPage,View,244.0
3443,62,5,2025-11-08,Homepage,Click,46.0
3444,8,18,2025-08-24,Homepage,Click,77.0
3445,88,18,2025-12-22,Homepage,View,38.0
3446,77,7,2024-09-11,Checkout,Drop-off,249.0
3447,96,1,2024-09-22,Homepage,Click,96.0
3448,58,2,2023-06-06,Checkout,Purchase,247.0
3449,77,9,2023-11-18,Checkout,Drop-off,109.0
3450,85,17,2025-12-08,Checkout,Drop-off,218.0
3451,56,1,2024-05-03,ProductPage,View,65.0
3452,34,8,2023-07-23,Homepage,View,208.0
3453,60,6,2023-02-25,ProductPage,View,10.0
3454,83,13,2023-08-08,Checkout,Drop-off,151.33333333333334
3455,88,15,2023-05-14,Homepage,Click,288.0
3456,56,12,2023-03-02,Homepage,Click,289.0
3457,30,10,2023-07-03,Homepage,Click,87.0
3458,51,12,2023-12-23,Homepage,View,141.0
3459,37,9,2023-03-25,Checkout,Drop-off,178.0
3460,57,9,2023-11-06,Homepage,Click,76.0
3461,40,17,2025-01-19,Checkout,Purchase,286.0
3462,24,20,2025-03-15,Homepage,Click,39.0
3463,56,11,2024-05-26,Homepage,View,99.0
3464,100,15,2024-03-18,ProductPage,View,43.0
3465,86,15,2023-05-16,ProductPage,View,189.0
3466,69,10,2025-04-23,Homepage,Click,295.0
3467,11,1,2024-02-07,ProductPage,Click,30.0
3468,27,11,2025-06-27,Homepage,Click,298.0
3469,94,17,2024-08-22,Homepage,View,57.0
3470,55,7,2025-03-25,ProductPage,View,181.0
3471,43,4,2024-05-25,Homepage,View,24.0
3472,52,2,2024-07-09,ProductPage,View,145.0
3473,63,15,2023-12-05,ProductPage,View,131.0
3474,43,9,2023-08-19,ProductPage,View,208.0
3475,99,7,2023-06-26,Homepage,View,144.0
3476,27,14,2024-10-10,Homepage,View,260.0
3477,100,6,2024-01-12,Homepage,Click,216.0
3478,93,10,2023-01-07,Homepage,Click,168.0
3479,95,17,2023-09-13,ProductPage,Click,283.0
3480,40,6,2023-03-06,Checkout,Purchase,181.0
3481,49,1,2025-06-17,Homepage,Click,42.0
3482,66,3,2023-09-15,ProductPage,Drop-off,117.0
3483,78,11,2024-06-23,ProductPage,View,127.0
3484,95,7,2023-04-26,Checkout,Drop-off,175.75
3485,66,1,2024-02-14,ProductPage,View,113.0
3486,67,2,2025-01-07,productpage,View,108.0
3487,35,16,2023-04-28,Checkout,Drop-off,199.2
3488,31,2,2023-09-29,Homepage,Click,135.0
3489,71,11,2023-10-08,Homepage,View,26.0
3490,80,6,2025-10-04,Checkout,Drop-off,215.0
3491,90,10,2024-11-21,Checkout,Drop-off,190.33333333333334
3492,41,7,2023-02-22,Checkout,Drop-off,222.33333333333334
3493,27,15,2025-09-19,Checkout,Drop-off,235.33333333333334
3494,44,14,2025-07-10,Homepage,Click,214.0
3495,69,11,2024-02-21,Homepage,Click,67.0
3496,65,15,2023-04-14,ProductPage,Click,186.0
3497,91,18,2025-03-12,ProductPage,Click,128.0
3498,58,11,2024-09-27,Homepage,Click,219.0
3499,14,16,2023-06-24,ProductPage,Click,141.0
3500,26,5,2023-02-13,Homepage,View,280.0
3501,87,6,2025-08-16,ProductPage,View,95.0
3502,28,7,2023-10-14,ProductPage,View,70.0
3503,88,12,2023-03-06,Checkout,Drop-off,159.0
3504,70,19,2024-08-23,Homepage,View,115.0
3505,25,3,2025-01-21,Homepage,Click,160.0
3506,35,1,2023-06-16,ProductPage,Click,209.0
3507,100,12,2025-01-22,ProductPage,Click,45.0
3508,93,20,2025-03-15,ProductPage,Click,23.0
3509,84,11,2025-04-15,Checkout,Purchase,71.0
3510,87,19,2023-04-27,Homepage,Click,134.0
3511,71,13,2024-03-16,Homepage,Click,99.0
3512,18,1,2025-01-23,Homepage,Click,119.0
3513,24,1,2025-03-12,ProductPage,Click,264.0
3514,85,9,2024-03-04,ProductPage,Click,282.0
3515,5,8,2023-02-22,Homepage,View,280.0
3516,86,11,2025-11-12,ProductPage,View,225.0
3517,34,7,2024-01-14,Checkout,Drop-off,187.5
3518,96,18,2025-04-30,ProductPage,View,125.0
3519,98,17,2024-04-18,Homepage,View,47.0
3520,53,3,2025-01-10,ProductPage,View,156.0
3521,97,13,2025-02-10,ProductPage,View,95.0
3522,72,20,2025-06-14,Homepage,Click,138.0
3523,58,19,2025-05-04,Homepage,View,249.0
3524,100,2,2024-05-06,homepage,Click,82.0
3525,87,12,2025-09-15,Checkout,Purchase,90.0
3526,52,1,2025-12-10,Homepage,View,201.0
3527,14,17,2023-07-07,Checkout,Drop-off,297.0
3528,60,13,2023-02-21,Homepage,View,290.0
3529,6,16,2025-10-18,ProductPage,View,141.0
3530,89,12,2023-08-22,Homepage,View,179.0
3531,70,5,2025-08-04,Checkout,Drop-off,203.0
3532,25,12,2025-05-29,ProductPage,View,81.0
3533,63,17,2024-03-12,Homepage,Click,279.0
3534,45,7,2025-11-28,Checkout,Purchase,136.0
3535,75,16,2023-11-24,Homepage,Click,150.0
3536,16,6,2025-01-18,Checkout,Purchase,260.0
3537,37,14,2024-09-02,Homepage,Click,224.0
3538,40,18,2024-08-18,Checkout,Purchase,217.0
3539,52,2,2025-10-25,ProductPage,View,273.0
3540,37,7,2024-09-13,Homepage,View,210.0
3541,83,1,2024-06-28,Homepage,Click,267.0
3542,47,14,2024-06-15,ProductPage,Click,239.0
3543,75,6,2024-05-30,Checkout,Drop-off,166.33333333333334
3544,93,15,2025-06-20,Homepage,Click,18.0
3545,78,6,2024-07-10,ProductPage,Click,29.0
3546,69,11,2024-10-11,ProductPage,Click,197.0
3547,97,17,2025-08-20,ProductPage,Click,255.0
3548,3,6,2024-09-29,Checkout,Purchase,295.0
3549,22,6,2023-09-22,productpage,View,172.0
3550,40,20,2023-06-11,homepage,Click,255.0
3551,58,13,2024-03-31,Homepage,View,84.0
3552,22,19,2025-04-04,Checkout,Drop-off,149.2
3553,34,20,2025-01-15,Checkout,Drop-off,153.5
3554,94,1,2023-01-17,Checkout,Drop-off,159.0
3555,92,20,2025-11-26,Homepage,Click,263.0
3556,7,9,2025-09-06,Checkout,Purchase,23.0
3557,36,15,2025-01-13,Checkout,Drop-off,183.33333333333334
3558,74,16,2024-08-30,ProductPage,View,298.0
3559,84,5,2025-02-01,ProductPage,View,21.0
3560,77,13,2025-11-19,ProductPage,View,278.0
3561,96,1,2025-02-05,Homepage,View,206.0
3562,43,14,2025-08-20,Homepage,View,43.0
3563,65,16,2024-10-01,ProductPage,View,265.0
3564,78,19,2024-03-26,Checkout,Drop-off,
3565,67,14,2023-08-15,Homepage,Click,129.0
3566,50,3,2024-03-14,ProductPage,Click,82.0
3567,20,9,2024-06-29,ProductPage,Click,204.0
3568,84,7,2024-06-14,Homepage,View,288.0
3569,52,19,2024-10-02,ProductPage,View,286.0
3570,26,12,2024-04-21,Homepage,View,48.0
3571,11,13,2024-11-02,Homepage,View,248.0
3572,6,12,2024-08-11,Homepage,Click,288.0
3573,94,9,2024-05-09,ProductPage,Click,88.0
3574,9,1,2023-07-05,ProductPage,Click,245.0
3575,68,20,2023-08-29,Checkout,Purchase,277.0
3576,97,3,2024-10-30,ProductPage,View,178.0
3577,65,18,2023-04-19,Checkout,Drop-off,108.2
3578,86,18,2024-02-15,Homepage,View,208.0
3579,26,15,2025-10-24,Checkout,Drop-off,
3580,30,16,2023-06-18,Checkout,Drop-off,83.25
3581,87,11,2024-11-12,Checkout,Drop-off,139.5
3582,63,14,2024-10-31,Checkout,Drop-off,171.5
3583,59,2,2025-05-14,Checkout,Drop-off,179.0
3584,44,2,2023-12-27,ProductPage,View,261.0
3585,47,8,2023-02-03,Homepage,Click,84.0
3586,17,9,2024-09-28,Homepage,View,210.0
3587,47,13,2023-08-26,ProductPage,View,133.0
3588,10,6,2025-06-17,ProductPage,View,199.0
3589,77,8,2025-02-23,ProductPage,View,172.0
3590,65,17,2024-06-19,ProductPage,View,110.0
3591,30,4,2025-10-13,Homepage,Click,20.0
3592,52,19,2025-12-11,Checkout,Purchase,242.0
3593,11,2,2025-07-09,Homepage,View,73.0
3594,79,4,2024-08-26,ProductPage,View,21.0
3595,52,8,2024-07-03,Checkout,Drop-off,265.5
3596,8,1,2024-03-05,Homepage,View,195.0
3597,14,5,2025-11-10,Homepage,View,83.0
3598,56,19,2024-12-24,ProductPage,View,11.0
3599,52,5,2024-08-12,Homepage,Click,243.0
3600,97,19,2023-11-10,Checkout,Purchase,151.0
3601,78,9,2023-11-14,Checkout,Drop-off,199.66666666666666
3602,81,10,2024-01-05,Checkout,Drop-off,
3603,35,20,2023-03-21,ProductPage,View,266.0
3604,4,2,2025-06-25,Homepage,View,127.0
3605,64,6,2024-09-04,Homepage,Click,85.0
3606,89,11,2023-06-14,Homepage,View,293.0
3607,83,20,2023-11-20,Homepage,View,213.0
3608,50,3,2025-08-09,checkout,Drop-off,167.33333333333334
3609,14,5,2023-03-05,Checkout,Drop-off,170.0
3610,37,2,2023-07-18,ProductPage,View,94.0
3611,33,11,2023-06-20,ProductPage,View,42.0
3612,89,15,2025-05-06,Homepage,View,257.0
3613,66,18,2025-12-06,Homepage,Click,41.0
3614,50,3,2025-11-07,Homepage,View,164.0
3615,69,2,2025-11-20,ProductPage,View,166.0
3616,17,16,2023-12-12,Homepage,View,102.0
3617,10,10,2023-02-05,Homepage,View,237.0
3618,67,14,2023-01-03,ProductPage,View,246.0
3619,95,16,2024-03-25,ProductPage,View,193.0
3620,92,18,2025-08-17,Homepage,View,235.0
3621,92,6,2025-12-24,ProductPage,View,163.0
3622,85,17,2023-10-22,ProductPage,View,21.0
3623,29,6,2024-09-21,ProductPage,View,89.0
3624,63,20,2024-12-15,ProductPage,View,77.0
3625,66,11,2024-06-29,Checkout,Drop-off,221.33333333333334
3626,22,14,2024-05-21,ProductPage,View,10.0
3627,32,5,2025-11-14,Homepage,Click,36.0
3628,37,19,2023-07-04,Homepage,View,117.0
3629,86,10,2024-03-01,Checkout,Drop-off,205.0
3630,80,20,2024-12-27,ProductPage,View,71.0
3631,58,6,2025-02-12,ProductPage,View,24.0
3632,50,12,2024-10-17,ProductPage,View,219.0
3633,25,6,2023-09-25,Checkout,Drop-off,226.25
3634,31,6,2023-09-06,ProductPage,View,231.0
3635,48,20,2024-06-22,Homepage,Click,230.0
3636,49,18,2025-05-10,Homepage,View,188.0
3637,41,18,2024-07-11,ProductPage,View,97.0
3638,93,16,2024-10-12,Homepage,View,93.0
3639,65,7,2025-08-06,ProductPage,View,264.0
3640,67,15,2024-06-03,ProductPage,View,20.0
3641,96,1,2025-04-02,Homepage,Click,84.0
3642,100,4,2025-05-25,ProductPage,Click,160.0
3643,32,1,2025-10-12,ProductPage,Click,205.0
3644,46,12,2025-09-23,ProductPage,Click,144.0
3645,57,18,2023-09-26,Homepage,Click,206.0
3646,66,18,2024-08-14,ProductPage,Click,247.0
3647,73,13,2025-03-31,ProductPage,Click,112.0
3648,70,15,2025-09-18,Homepage,View,63.0
3649,7,18,2025-11-29,ProductPage,View,276.0
3650,42,9,2025-07-13,Checkout,Drop-off,12.0
3651,73,4,2024-08-03,Homepage,View,249.0
3652,86,17,2024-04-10,Checkout,Drop-off,188.5
3653,33,18,2024-12-15,Checkout,Drop-off,122.66666666666667
3654,41,8,2025-04-10,Homepage,View,55.0
3655,63,13,2025-08-07,Checkout,Drop-off,173.25
3656,78,3,2025-02-15,Checkout,Drop-off,142.0
3657,74,4,2023-12-08,Checkout,Drop-off,246.0
3658,49,5,2024-08-24,ProductPage,View,251.0
3659,43,17,2025-02-23,Homepage,Click,271.0
3660,19,11,2025-08-03,ProductPage,Click,286.0
3661,63,15,2025-02-27,ProductPage,Click,25.0
3662,65,8,2023-04-12,Checkout,Purchase,81.0
3663,46,10,2024-12-05,Homepage,Click,103.0
3664,73,5,2025-01-02,ProductPage,Click,68.0
3665,8,7,2024-06-18,ProductPage,Click,38.0
3666,1,17,2024-03-07,Homepage,Click,233.0
3667,42,2,2024-04-16,Homepage,View,289.0
3668,75,19,2024-02-14,Homepage,View,18.0
3669,31,13,2023-07-20,Homepage,View,187.0
3670,78,19,2024-10-14,homepage,View,269.0
3671,50,14,2024-02-14,Homepage,View,216.0
3672,62,15,2025-12-04,Homepage,View,231.0
3673,12,14,2023-10-21,Checkout,Drop-off,56.0
3674,57,16,2023-05-03,Homepage,View,234.0
3675,62,9,2025-03-16,productpage,View,51.0
3676,39,2,2025-10-20,ProductPage,View,169.0
3677,83,14,2025-03-23,Homepage,Click,111.0
3678,67,3,2023-05-01,productpage,Click,96.0
3679,14,1,2023-12-17,ProductPage,Click,175.0
3680,94,16,2025-10-22,Homepage,View,86.0
3681,85,2,2024-11-24,Homepage,View,87.0
3682,42,13,2023-06-07,Homepage,Click,169.0
3683,98,6,2024-09-01,Homepage,Click,295.0
3684,2,9,2024-08-31,Homepage,Click,217.0
3685,74,20,2025-12-26,Checkout,Purchase,71.0
3686,69,1,2025-11-01,ProductPage,View,90.0
3687,43,16,2023-01-06,ProductPage,View,23.0
3688,39,2,2024-02-02,ProductPage,View,210.0
3689,36,16,2024-10-27,Homepage,Click,210.0
3690,44,5,2025-11-12,Checkout,Purchase,125.0
3691,58,3,2023-07-05,ProductPage,View,118.0
3692,46,9,2025-02-11,ProductPage,View,268.0
3693,28,3,2023-04-14,ProductPage,View,166.0
3694,3,6,2024-03-18,Homepage,View,264.0
3695,54,14,2025-01-03,Homepage,View,160.0
3696,1,2,2024-02-10,ProductPage,View,231.0
3697,37,2,2023-10-12,ProductPage,View,143.0
3698,94,11,2023-03-29,Homepage,View,76.0
3699,81,14,2023-06-18,Homepage,View,156.0
3700,68,18,2023-09-16,Homepage,Click,161.0
3701,70,3,2023-02-22,ProductPage,Click,205.0
3702,55,19,2025-11-18,Homepage,Click,70.0
3703,85,15,2023-09-19,ProductPage,Click,72.0
3704,56,16,2025-05-17,ProductPage,Click,234.0
3705,57,19,2023-09-04,Homepage,Click,49.0
3706,55,17,2024-12-17,homepage,Click,165.0
3707,65,10,2023-03-14,productpage,Click,242.0
3708,22,5,2024-02-16,Homepage,Click,267.0
3709,47,14,2023-12-24,ProductPage,Click,244.0
3710,18,4,2024-05-28,productpage,Click,16.0
3711,82,2,2025-09-12,Homepage,View,175.0
3712,5,20,2024-05-22,Checkout,Drop-off,234.0
3713,51,9,2024-03-10,ProductPage,View,254.0
3714,39,4,2025-01-18,ProductPage,View,125.0
3715,77,2,2024-11-06,ProductPage,View,10.0
3716,86,6,2023-04-20,ProductPage,View,129.0
3717,22,1,2023-03-05,ProductPage,View,273.0
3718,26,7,2024-11-09,Homepage,Click,136.0
3719,35,6,2024-03-06,ProductPage,Click,270.0
3720,57,15,2025-12-20,Homepage,Click,228.0
3721,32,5,2024-08-23,ProductPage,Click,185.0
3722,74,15,2025-02-22,Checkout,Purchase,132.0
3723,40,19,2023-09-21,ProductPage,View,99.0
3724,70,18,2024-05-19,Homepage,View,70.0
3725,59,11,2024-11-01,ProductPage,View,100.0
3726,8,5,2024-05-05,Homepage,View,106.0
3727,81,10,2024-09-07,ProductPage,View,62.0
3728,20,2,2025-06-07,Checkout,Drop-off,185.33333333333334
3729,66,11,2025-10-16,ProductPage,View,133.0
3730,18,12,2024-09-24,Homepage,Click,32.0
3731,28,8,2025-03-16,Homepage,Click,128.0
3732,60,17,2024-04-21,Checkout,Purchase,169.0
3733,47,1,2023-04-03,Homepage,View,223.0
